,date,latitude,longitude,coordinates,block,address_accuracy,num_mosquitos,wnv_present,year,month,day,week,day_of_week,station,tmax,tmin,tavg,depart,dew_point,wet_bulb,sunrise,sunset,precip_total,stn_pressure,sea_level,result_speed,result_dir,avg_speed,heat_cool,normal,BR,DZ,FG,HZ,MD,RA,TS,TSRA,VCTS,nearby_spray_locs
563,2013-08-22,41.98728,-87.666066,"(41.98728, -87.666066)",174,24,80,1,6039,24,66,102,9,3,234,204,219,6,201,207,1518,5700,0.6900000000000001,88.08,90.15,4.5,69,21.0,-24,213,0,0,0,0,0,3,0,0,0,0
564,2013-08-22,41.991429,-87.747113,"(41.991429, -87.747113)",122,16,12,1,4026,16,44,68,6,2,156,136,146,4,134,138,1012,3800,0.46,58.72,60.1,3.0,46,14.0,-16,142,0,0,0,0,0,2,0,0,0,0
565,2013-08-22,41.99247800000001,-87.862995,"(41.992478, -87.862995)",273,24,95,0,6039,24,66,102,9,3,234,204,219,6,201,207,1518,5700,0.6900000000000001,88.08,90.15,4.5,69,21.0,-24,213,0,0,0,0,0,3,0,0,0,0
566,2013-08-22,41.994679,-87.770899,"(41.994679, -87.770899)",124,16,48,0,4026,16,44,68,6,2,156,136,146,4,134,138,1012,3800,0.46,58.72,60.1,3.0,46,14.0,-16,142,0,0,0,0,0,2,0,0,0,0
567,2013-08-22,42.008314,-87.77792099999998,"(42.008314, -87.777921)",280,36,124,0,8052,32,88,136,12,4,312,272,292,8,268,276,2024,7600,0.92,117.44,120.2,6.0,92,28.0,-32,284,0,0,0,0,0,4,0,0,0,2
568,2013-08-22,42.009876,-87.807277,"(42.009876, -87.807277)",213,27,79,1,6039,24,66,102,9,3,234,204,219,6,201,207,1518,5700,0.6900000000000001,88.08,90.15,4.5,69,21.0,-24,213,0,0,0,0,0,3,0,0,0,1
569,2013-08-22,42.010412,-87.66214000000002,"(42.010412, -87.66214)",12,8,2,0,2013,8,22,34,3,1,78,68,73,2,67,69,506,1900,0.23,29.36,30.05,1.5,23,7.0,-8,71,0,0,0,0,0,1,0,0,0,0
570,2013-08-29,41.659112,-87.53869300000002,"(41.659112, -87.538693)",40,8,32,1,2013,8,29,35,3,2,87,69,78,6,65,69,514,1900,0.0,29.36,30.0,4.2,10,4.6,-13,72,1,0,1,1,0,0,0,0,0,0
571,2013-08-29,41.662014,-87.72460799999998,"(41.662014, -87.724608)",42,8,17,0,2013,8,29,35,3,2,87,69,78,6,65,69,514,1900,0.0,29.36,30.0,4.2,10,4.6,-13,72,1,0,1,1,0,0,0,0,0,0
572,2013-08-29,41.673408,-87.599862,"(41.673408, -87.599862)",24,10,35,0,4026,16,58,70,6,4,174,138,156,12,130,138,1028,3800,0.0,58.72,60.0,8.4,20,9.2,-26,144,2,0,2,2,0,0,0,0,0,0
573,2013-08-29,41.680946,-87.535198,"(41.680946, -87.535198)",37,8,2,0,2013,8,29,35,3,2,87,69,78,6,65,69,514,1900,0.0,29.36,30.0,4.2,10,4.6,-13,72,1,0,1,1,0,0,0,0,0,0
574,2013-08-29,41.682587,-87.707973,"(41.682587, -87.707973)",70,18,8,0,4026,16,58,70,6,4,174,138,156,12,130,138,1028,3800,0.0,58.72,60.0,8.4,20,9.2,-26,144,2,0,2,2,0,0,0,0,0,0
575,2013-08-29,41.704336,-87.70373599999998,"(41.704336, -87.703736)",33,8,28,1,2013,8,29,35,3,2,87,69,78,6,65,69,514,1900,0.0,29.36,30.0,4.2,10,4.6,-13,72,1,0,1,1,0,0,0,0,0,0
576,2013-08-29,41.704572,-87.56566600000002,"(41.704572, -87.565666)",72,24,124,1,6039,24,87,105,9,6,261,207,234,18,195,207,1542,5700,0.0,88.08,90.0,12.600000000000001,30,13.799999999999999,-39,216,3,0,3,3,0,0,0,0,0,0
577,2013-08-29,41.720848,-87.666014,"(41.720848, -87.666014)",17,9,1,0,2013,8,29,35,3,2,87,69,78,6,65,69,514,1900,0.0,29.36,30.0,4.2,10,4.6,-13,72,1,0,1,1,0,0,0,0,0,0
578,2013-08-29,41.723195,-87.64997,"(41.723195, -87.64997)",20,10,11,1,4026,16,58,70,6,4,174,138,156,12,130,138,1028,3800,0.0,58.72,60.0,8.4,20,9.2,-26,144,2,0,2,2,0,0,0,0,0,1
579,2013-08-29,41.72646500000001,-87.585413,"(41.726465, -87.585413)",20,10,11,0,4026,16,58,70,6,4,174,138,156,12,130,138,1028,3800,0.0,58.72,60.0,8.4,20,9.2,-26,144,2,0,2,2,0,0,0,0,0,0
580,2013-08-29,41.728495,-87.60096300000002,"(41.728495, -87.600963)",65,5,24,0,2013,8,29,35,3,2,87,69,78,6,65,69,514,1900,0.0,29.36,30.0,4.2,10,4.6,-13,72,1,0,1,1,0,0,0,0,0,0
581,2013-08-29,41.732984,-87.649642,"(41.732984, -87.649642)",267,24,72,1,6039,24,87,105,9,6,261,207,234,18,195,207,1542,5700,0.0,88.08,90.0,12.600000000000001,30,13.799999999999999,-39,216,3,0,3,3,0,0,0,0,0,6
582,2013-08-29,41.733643,-87.55551,"(41.733643, -87.55551)",89,8,3,0,2013,8,29,35,3,2,87,69,78,6,65,69,514,1900,0.0,29.36,30.0,4.2,10,4.6,-13,72,1,0,1,1,0,0,0,0,0,0
583,2013-08-29,41.740641,-87.546587,"(41.740641, -87.546587)",26,10,31,0,4026,16,58,70,6,4,174,138,156,12,130,138,1028,3800,0.0,58.72,60.0,8.4,20,9.2,-26,144,2,0,2,2,0,0,0,0,0,0
584,2013-08-29,41.743402,-87.731435,"(41.743402, -87.731435)",164,16,52,1,4026,16,58,70,6,4,174,138,156,12,130,138,1028,3800,0.0,58.72,60.0,8.4,20,9.2,-26,144,2,0,2,2,0,0,0,0,0,0
585,2013-08-29,41.750498,-87.605294,"(41.750498, -87.605294)",10,5,12,0,2013,8,29,35,3,2,87,69,78,6,65,69,514,1900,0.0,29.36,30.0,4.2,10,4.6,-13,72,1,0,1,1,0,0,0,0,0,0
586,2013-08-29,41.754292,-87.590773,"(41.754292, -87.590773)",79,9,5,0,2013,8,29,35,3,2,87,69,78,6,65,69,514,1900,0.0,29.36,30.0,4.2,10,4.6,-13,72,1,0,1,1,0,0,0,0,0,0
587,2013-08-29,41.754676,-87.612922,"(41.754676, -87.612922)",77,9,10,0,2013,8,29,35,3,2,87,69,78,6,65,69,514,1900,0.0,29.36,30.0,4.2,10,4.6,-13,72,1,0,1,1,0,0,0,0,0,0
588,2013-08-29,41.763733,-87.742302,"(41.763733, -87.742302)",102,16,8,0,4026,16,58,70,6,4,174,138,156,12,130,138,1028,3800,0.0,58.72,60.0,8.4,20,9.2,-26,144,2,0,2,2,0,0,0,0,0,0
589,2013-08-29,41.766202,-87.562889,"(41.766202, -87.562889)",71,9,11,0,2013,8,29,35,3,2,87,69,78,6,65,69,514,1900,0.0,29.36,30.0,4.2,10,4.6,-13,72,1,0,1,1,0,0,0,0,0,0
590,2013-08-29,41.768388,-87.678649,"(41.768388, -87.678649)",22,8,10,0,2013,8,29,35,3,2,87,69,78,6,65,69,514,1900,0.0,29.36,30.0,4.2,10,4.6,-13,72,1,0,1,1,0,0,0,0,0,0
591,2013-08-29,41.77166,-87.703047,"(41.77166, -87.703047)",134,16,51,0,4026,16,58,70,6,4,174,138,156,12,130,138,1028,3800,0.0,58.72,60.0,8.4,20,9.2,-26,144,2,0,2,2,0,0,0,0,0,0
592,2013-08-29,41.773215,-87.60088,"(41.773215, -87.60088)",10,8,9,0,2013,8,29,35,3,2,87,69,78,6,65,69,514,1900,0.0,29.36,30.0,4.2,10,4.6,-13,72,1,0,1,1,0,0,0,0,0,0
593,2013-08-29,41.776156,-87.778927,"(41.776156, -87.778927)",126,18,14,1,4026,16,58,70,6,4,174,138,156,12,130,138,1028,3800,0.0,58.72,60.0,8.4,20,9.2,-26,144,2,0,2,2,0,0,0,0,0,0
594,2013-08-29,41.776428,-87.627096,"(41.776428, -87.627096)",42,8,12,1,2013,8,29,35,3,2,87,69,78,6,65,69,514,1900,0.0,29.36,30.0,4.2,10,4.6,-13,72,1,0,1,1,0,0,0,0,0,0
595,2013-08-29,41.778297,-87.752411,"(41.778297, -87.752411)",52,9,7,0,2013,8,29,35,3,2,87,69,78,6,65,69,514,1900,0.0,29.36,30.0,4.2,10,4.6,-13,72,1,0,1,1,0,0,0,0,0,0
596,2013-08-29,41.778748,-87.586427,"(41.778748, -87.586427)",64,8,3,0,2013,8,29,35,3,2,87,69,78,6,65,69,514,1900,0.0,29.36,30.0,4.2,10,4.6,-13,72,1,0,1,1,0,0,0,0,0,0
597,2013-08-29,41.793818,-87.654234,"(41.793818, -87.654234)",90,5,2,0,2013,8,29,35,3,2,87,69,78,6,65,69,514,1900,0.0,29.36,30.0,4.2,10,4.6,-13,72,1,0,1,1,0,0,0,0,0,0
598,2013-08-29,41.798697,-87.736812,"(41.798697, -87.736812)",52,8,13,1,2013,8,29,35,3,2,87,69,78,6,65,69,514,1900,0.0,29.36,30.0,4.2,10,4.6,-13,72,1,0,1,1,0,0,0,0,0,0
599,2013-08-29,41.800737,-87.71188000000002,"(41.800737, -87.71188)",35,8,4,0,2013,8,29,35,3,2,87,69,78,6,65,69,514,1900,0.0,29.36,30.0,4.2,10,4.6,-13,72,1,0,1,1,0,0,0,0,0,0
600,2013-08-29,41.801498,-87.763416,"(41.801498, -87.763416)",100,18,24,2,4026,16,58,70,6,4,174,138,156,12,130,138,1028,3800,0.0,58.72,60.0,8.4,20,9.2,-26,144,2,0,2,2,0,0,0,0,0,0
601,2013-08-29,41.803423,-87.642984,"(41.803423, -87.642984)",50,8,35,0,2013,8,29,35,3,2,87,69,78,6,65,69,514,1900,0.0,29.36,30.0,4.2,10,4.6,-13,72,1,0,1,1,0,0,0,0,0,0
602,2013-08-29,41.822536,-87.66634300000003,"(41.822536, -87.666343)",78,18,14,0,4026,16,58,70,6,4,174,138,156,12,130,138,1028,3800,0.0,58.72,60.0,8.4,20,9.2,-26,144,2,0,2,2,0,0,0,0,0,0
603,2013-08-29,41.82561,-87.726549,"(41.82561, -87.726549)",74,18,9,0,4026,16,58,70,6,4,174,138,156,12,130,138,1028,3800,0.0,58.72,60.0,8.4,20,9.2,-26,144,2,0,2,2,0,0,0,0,0,0
604,2013-08-29,41.846075,-87.716277,"(41.846075, -87.716277)",50,18,7,0,4026,16,58,70,6,4,174,138,156,12,130,138,1028,3800,0.0,58.72,60.0,8.4,20,9.2,-26,144,2,0,2,2,0,0,0,0,0,0
605,2013-08-29,41.857402,-87.694991,"(41.857402, -87.694991)",60,16,3,0,4026,16,58,70,6,4,174,138,156,12,130,138,1028,3800,0.0,58.72,60.0,8.4,20,9.2,-26,144,2,0,2,2,0,0,0,0,0,0
606,2013-08-29,41.867108,-87.654224,"(41.867108, -87.654224)",11,8,33,0,2013,8,29,35,3,2,87,69,78,6,65,69,514,1900,0.0,29.36,30.0,4.2,10,4.6,-13,72,1,0,1,1,0,0,0,0,0,0
607,2013-08-29,41.868077,-87.666901,"(41.868077, -87.666901)",66,54,197,1,12078,48,174,210,18,12,522,414,468,36,390,414,3084,11400,0.0,176.16000000000003,180.0,25.2,60,27.6,-78,432,6,0,6,6,0,0,0,0,0,0
608,2013-08-29,41.868142,-87.696269,"(41.868142, -87.696269)",22,18,8,0,4026,16,58,70,6,4,174,138,156,12,130,138,1028,3800,0.0,58.72,60.0,8.4,20,9.2,-26,144,2,0,2,2,0,0,0,0,0,0
609,2013-08-29,41.878114,-87.629798,"(41.878114, -87.629798)",43,3,13,0,2013,8,29,35,3,2,87,69,78,6,65,69,514,1900,0.0,29.36,30.0,4.2,10,4.6,-13,72,1,0,1,1,0,0,0,0,0,0
610,2013-08-29,41.891118,-87.65449100000002,"(41.891118, -87.654491)",25,8,14,0,2013,8,29,35,3,2,87,69,78,6,65,69,514,1900,0.0,29.36,30.0,4.2,10,4.6,-13,72,1,0,1,1,0,0,0,0,0,0
611,2013-08-29,41.896282,-87.655232,"(41.896282, -87.655232)",11,8,5,0,2013,8,29,35,3,2,87,69,78,6,65,69,514,1900,0.0,29.36,30.0,4.2,10,4.6,-13,72,1,0,1,1,0,0,0,0,0,0
612,2013-08-29,41.89923,-87.716788,"(41.89923, -87.716788)",10,9,47,0,2013,8,29,35,3,2,87,69,78,6,65,69,514,1900,0.0,29.36,30.0,4.2,10,4.6,-13,72,1,0,1,1,0,0,0,0,0,0
613,2013-08-29,41.904194,-87.756155,"(41.904194, -87.756155)",13,9,2,0,2013,8,29,35,3,2,87,69,78,6,65,69,514,1900,0.0,29.36,30.0,4.2,10,4.6,-13,72,1,0,1,1,0,0,0,0,0,3
614,2013-08-29,41.906638,-87.701431,"(41.906638, -87.701431)",14,9,15,1,2013,8,29,35,3,2,87,69,78,6,65,69,514,1900,0.0,29.36,30.0,4.2,10,4.6,-13,72,1,0,1,1,0,0,0,0,0,0
615,2013-08-29,41.911824,-87.726737,"(41.911824, -87.726737)",17,9,19,1,2013,8,29,35,3,2,87,69,78,6,65,69,514,1900,0.0,29.36,30.0,4.2,10,4.6,-13,72,1,0,1,1,0,0,0,0,0,0
616,2013-08-29,41.912563,-87.66805500000002,"(41.912563, -87.668055)",17,9,21,0,2013,8,29,35,3,2,87,69,78,6,65,69,514,1900,0.0,29.36,30.0,4.2,10,4.6,-13,72,1,0,1,1,0,0,0,0,0,0
617,2013-08-29,41.916265,-87.800515,"(41.916265, -87.800515)",70,8,17,0,2013,8,29,35,3,1,89,66,78,8,64,69,514,1900,0.0,29.29,30.01,3.9,10,4.7,-13,70,1,0,0,1,0,0,0,0,0,2
618,2013-08-29,41.921965,-87.632085,"(41.921965, -87.632085)",66,24,12,0,6039,24,87,105,9,6,261,207,234,18,195,207,1542,5700,0.0,88.08,90.0,12.600000000000001,30,13.799999999999999,-39,216,3,0,3,3,0,0,0,0,0,0
619,2013-08-29,41.923738,-87.785288,"(41.923738, -87.785288)",244,36,124,0,8052,32,116,140,12,4,356,264,312,32,256,276,2056,7600,0.0,117.16,120.04,15.6,40,18.8,-52,280,4,0,0,4,0,0,0,0,0,0
620,2013-08-29,41.925198,-87.746381,"(41.925198, -87.746381)",96,16,17,1,4026,16,58,70,6,4,174,138,156,12,130,138,1028,3800,0.0,58.72,60.0,8.4,20,9.2,-26,144,2,0,2,2,0,0,0,0,0,0
621,2013-08-29,41.925652,-87.63359,"(41.925652, -87.63359)",21,8,1,0,2013,8,29,35,3,2,87,69,78,6,65,69,514,1900,0.0,29.36,30.0,4.2,10,4.6,-13,72,1,0,1,1,0,0,0,0,0,0
622,2013-08-29,41.932094,-87.700117,"(41.932094, -87.700117)",56,16,11,0,4026,16,58,70,6,4,174,138,156,12,130,138,1028,3800,0.0,58.72,60.0,8.4,20,9.2,-26,144,2,0,2,2,0,0,0,0,0,1
623,2013-08-29,41.944869,-87.832763,"(41.944869, -87.832763)",72,16,7,0,4026,16,58,70,6,2,178,132,156,16,128,138,1028,3800,0.0,58.58,60.02,7.8,20,9.4,-26,140,2,0,0,2,0,0,0,0,0,0
624,2013-08-29,41.94722700000001,-87.67145699999998,"(41.947227, -87.671457)",34,18,13,0,4026,16,58,70,6,4,174,138,156,12,130,138,1028,3800,0.0,58.72,60.0,8.4,20,9.2,-26,144,2,0,2,2,0,0,0,0,0,0
625,2013-08-29,41.951866,-87.72505699999998,"(41.951866, -87.725057)",39,8,11,0,2013,8,29,35,3,1,89,66,78,8,64,69,514,1900,0.0,29.29,30.01,3.9,10,4.7,-13,70,1,0,0,1,0,0,0,0,0,12
626,2013-08-29,41.95469,-87.800991,"(41.95469, -87.800991)",123,27,70,1,6039,24,87,105,9,3,267,198,234,24,192,207,1542,5700,0.0,87.87,90.03,11.7,30,14.100000000000001,-39,210,3,0,0,3,0,0,0,0,0,0
627,2013-08-29,41.957799,-87.930995,"(41.957799, -87.930995)",10,5,11,0,2013,8,29,35,3,1,89,66,78,8,64,69,514,1900,0.0,29.29,30.01,3.9,10,4.7,-13,70,1,0,0,1,0,0,0,0,0,0
628,2013-08-29,41.960616,-87.777189,"(41.960616, -87.777189)",60,9,11,0,2013,8,29,35,3,1,89,66,78,8,64,69,514,1900,0.0,29.29,30.01,3.9,10,4.7,-13,70,1,0,0,1,0,0,0,0,0,0
629,2013-08-29,41.963976,-87.69181,"(41.963976, -87.69181)",45,9,1,0,2013,8,29,35,3,1,89,66,78,8,64,69,514,1900,0.0,29.29,30.01,3.9,10,4.7,-13,70,1,0,0,1,0,0,0,0,0,0
630,2013-08-29,41.964242,-87.757639,"(41.964242, -87.757639)",46,8,30,1,2013,8,29,35,3,1,89,66,78,8,64,69,514,1900,0.0,29.29,30.01,3.9,10,4.7,-13,70,1,0,0,1,0,0,0,0,0,0
631,2013-08-29,41.973845,-87.805059,"(41.973845, -87.805059)",102,18,50,0,4026,16,58,70,6,2,178,132,156,16,128,138,1028,3800,0.0,58.58,60.02,7.8,20,9.4,-26,140,2,0,0,2,0,0,0,0,0,3
632,2013-08-29,41.974689,-87.890615,"(41.974689, -87.890615)",210,189,608,12,42273,168,609,735,63,21,1869,1386,1638,168,1344,1449,10794,39900,0.0,615.09,630.2099999999999,81.9,210,98.70000000000003,-273,1470,21,0,0,21,0,0,0,0,0,0
633,2013-08-29,41.98480900000001,-87.728492,"(41.984809, -87.728492)",116,16,5,0,4026,16,58,70,6,2,178,132,156,16,128,138,1028,3800,0.0,58.58,60.02,7.8,20,9.4,-26,140,2,0,0,2,0,0,0,0,0,0
634,2013-08-29,41.986921,-87.689778,"(41.986921, -87.689778)",174,27,22,1,6039,24,87,105,9,3,267,198,234,24,192,207,1542,5700,0.0,87.87,90.03,11.7,30,14.100000000000001,-39,210,3,0,0,3,0,0,0,0,0,1
635,2013-08-29,41.98728,-87.666066,"(41.98728, -87.666066)",116,16,50,1,4026,16,58,70,6,2,178,132,156,16,128,138,1028,3800,0.0,58.58,60.02,7.8,20,9.4,-26,140,2,0,0,2,0,0,0,0,0,0
636,2013-08-29,41.991429,-87.747113,"(41.991429, -87.747113)",122,16,18,0,4026,16,58,70,6,2,178,132,156,16,128,138,1028,3800,0.0,58.58,60.02,7.8,20,9.4,-26,140,2,0,0,2,0,0,0,0,0,0
637,2013-08-29,41.99247800000001,-87.862995,"(41.992478, -87.862995)",455,40,196,3,10065,40,145,175,15,5,445,330,390,40,320,345,2570,9500,0.0,146.45,150.05,19.5,50,23.5,-65,350,5,0,0,5,0,0,0,0,0,0
638,2013-08-29,41.994679,-87.770899,"(41.994679, -87.770899)",186,24,17,0,6039,24,87,105,9,3,267,198,234,24,192,207,1542,5700,0.0,87.87,90.03,11.7,30,14.100000000000001,-39,210,3,0,0,3,0,0,0,0,0,0
639,2013-08-29,42.008314,-87.77792099999998,"(42.008314, -87.777921)",140,18,51,1,4026,16,58,70,6,2,178,132,156,16,128,138,1028,3800,0.0,58.58,60.02,7.8,20,9.4,-26,140,2,0,0,2,0,0,0,0,0,2
640,2013-08-29,42.009876,-87.807277,"(42.009876, -87.807277)",284,36,200,3,8052,32,116,140,12,4,356,264,312,32,256,276,2056,7600,0.0,117.16,120.04,15.6,40,18.8,-52,280,4,0,0,4,0,0,0,0,0,1
641,2013-08-29,42.010412,-87.66214000000002,"(42.010412, -87.66214)",12,8,4,0,2013,8,29,35,3,1,89,66,78,8,64,69,514,1900,0.0,29.29,30.01,3.9,10,4.7,-13,70,1,0,0,1,0,0,0,0,0,0
642,2013-09-06,41.659112,-87.53869300000002,"(41.659112, -87.538693)",40,8,12,0,2013,9,6,36,4,2,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0
643,2013-09-06,41.662014,-87.72460799999998,"(41.662014, -87.724608)",84,16,8,0,4026,18,12,72,8,4,170,124,148,10,110,126,1044,3800,0.0,58.88,60.22,8.6,34,12.0,-18,138,0,0,0,0,2,0,0,0,0,0
644,2013-09-06,41.673408,-87.599862,"(41.673408, -87.599862)",12,5,22,0,2013,9,6,36,4,2,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0
645,2013-09-06,41.680946,-87.535198,"(41.680946, -87.535198)",37,8,5,0,2013,9,6,36,4,2,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0
646,2013-09-06,41.682587,-87.707973,"(41.682587, -87.707973)",70,18,32,0,4026,18,12,72,8,4,170,124,148,10,110,126,1044,3800,0.0,58.88,60.22,8.6,34,12.0,-18,138,0,0,0,0,2,0,0,0,0,0
647,2013-09-06,41.704336,-87.70373599999998,"(41.704336, -87.703736)",33,8,6,0,2013,9,6,36,4,2,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0
648,2013-09-06,41.704572,-87.56566600000002,"(41.704572, -87.565666)",72,24,51,0,6039,27,18,108,12,6,255,186,222,15,165,189,1566,5700,0.0,88.32000000000001,90.33,12.899999999999999,51,18.0,-27,207,0,0,0,0,3,0,0,0,0,0
649,2013-09-06,41.720848,-87.666014,"(41.720848, -87.666014)",34,18,31,0,4026,18,12,72,8,4,170,124,148,10,110,126,1044,3800,0.0,58.88,60.22,8.6,34,12.0,-18,138,0,0,0,0,2,0,0,0,0,0
650,2013-09-06,41.723195,-87.64997,"(41.723195, -87.64997)",10,5,10,0,2013,9,6,36,4,2,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,1
651,2013-09-06,41.72646500000001,-87.585413,"(41.726465, -87.585413)",10,5,10,0,2013,9,6,36,4,2,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0
652,2013-09-06,41.728495,-87.60096300000002,"(41.728495, -87.600963)",130,10,21,0,4026,18,12,72,8,4,170,124,148,10,110,126,1044,3800,0.0,58.88,60.22,8.6,34,12.0,-18,138,0,0,0,0,2,0,0,0,0,0
653,2013-09-06,41.732984,-87.649642,"(41.732984, -87.649642)",178,16,68,0,4026,18,12,72,8,4,170,124,148,10,110,126,1044,3800,0.0,58.88,60.22,8.6,34,12.0,-18,138,0,0,0,0,2,0,0,0,0,6
654,2013-09-06,41.740641,-87.546587,"(41.740641, -87.546587)",13,5,31,0,2013,9,6,36,4,2,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0
655,2013-09-06,41.743402,-87.731435,"(41.743402, -87.731435)",164,16,18,1,4026,18,12,72,8,4,170,124,148,10,110,126,1044,3800,0.0,58.88,60.22,8.6,34,12.0,-18,138,0,0,0,0,2,0,0,0,0,0
656,2013-09-06,41.750498,-87.605294,"(41.750498, -87.605294)",30,15,26,0,6039,27,18,108,12,6,255,186,222,15,165,189,1566,5700,0.0,88.32000000000001,90.33,12.899999999999999,51,18.0,-27,207,0,0,0,0,3,0,0,0,0,0
657,2013-09-06,41.754292,-87.590773,"(41.754292, -87.590773)",79,9,1,0,2013,9,6,36,4,2,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0
658,2013-09-06,41.754676,-87.612922,"(41.754676, -87.612922)",231,27,54,0,6039,27,18,108,12,6,255,186,222,15,165,189,1566,5700,0.0,88.32000000000001,90.33,12.899999999999999,51,18.0,-27,207,0,0,0,0,3,0,0,0,0,0
659,2013-09-06,41.763733,-87.742302,"(41.763733, -87.742302)",51,8,31,1,2013,9,6,36,4,2,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0
660,2013-09-06,41.766202,-87.562889,"(41.766202, -87.562889)",71,9,2,0,2013,9,6,36,4,2,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0
661,2013-09-06,41.768388,-87.678649,"(41.768388, -87.678649)",44,16,30,1,4026,18,12,72,8,4,170,124,148,10,110,126,1044,3800,0.0,58.88,60.22,8.6,34,12.0,-18,138,0,0,0,0,2,0,0,0,0,0
662,2013-09-06,41.77166,-87.703047,"(41.77166, -87.703047)",134,16,35,0,4026,18,12,72,8,4,170,124,148,10,110,126,1044,3800,0.0,58.88,60.22,8.6,34,12.0,-18,138,0,0,0,0,2,0,0,0,0,0
663,2013-09-06,41.773215,-87.60088,"(41.773215, -87.60088)",10,8,12,0,2013,9,6,36,4,2,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0
664,2013-09-06,41.776156,-87.778927,"(41.776156, -87.778927)",63,9,7,0,2013,9,6,36,4,2,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0
665,2013-09-06,41.776428,-87.627096,"(41.776428, -87.627096)",42,8,37,1,2013,9,6,36,4,2,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0
666,2013-09-06,41.778297,-87.752411,"(41.778297, -87.752411)",104,18,19,0,4026,18,12,72,8,4,170,124,148,10,110,126,1044,3800,0.0,58.88,60.22,8.6,34,12.0,-18,138,0,0,0,0,2,0,0,0,0,0
667,2013-09-06,41.778748,-87.586427,"(41.778748, -87.586427)",128,16,6,1,4026,18,12,72,8,4,170,124,148,10,110,126,1044,3800,0.0,58.88,60.22,8.6,34,12.0,-18,138,0,0,0,0,2,0,0,0,0,0
668,2013-09-06,41.793818,-87.654234,"(41.793818, -87.654234)",270,15,22,0,6039,27,18,108,12,6,255,186,222,15,165,189,1566,5700,0.0,88.32000000000001,90.33,12.899999999999999,51,18.0,-27,207,0,0,0,0,3,0,0,0,0,0
669,2013-09-06,41.798697,-87.736812,"(41.798697, -87.736812)",156,24,89,1,6039,27,18,108,12,6,255,186,222,15,165,189,1566,5700,0.0,88.32000000000001,90.33,12.899999999999999,51,18.0,-27,207,0,0,0,0,3,0,0,0,0,0
670,2013-09-06,41.800737,-87.71188000000002,"(41.800737, -87.71188)",70,16,5,0,4026,18,12,72,8,4,170,124,148,10,110,126,1044,3800,0.0,58.88,60.22,8.6,34,12.0,-18,138,0,0,0,0,2,0,0,0,0,0
671,2013-09-06,41.801179,-87.679447,"(41.801179, -87.679447)",44,16,30,1,4026,18,12,72,8,4,170,124,148,10,110,126,1044,3800,0.0,58.88,60.22,8.6,34,12.0,-18,138,0,0,0,0,2,0,0,0,0,0
672,2013-09-06,41.801498,-87.763416,"(41.801498, -87.763416)",100,18,59,0,4026,18,12,72,8,4,170,124,148,10,110,126,1044,3800,0.0,58.88,60.22,8.6,34,12.0,-18,138,0,0,0,0,2,0,0,0,0,0
673,2013-09-06,41.803423,-87.642984,"(41.803423, -87.642984)",50,8,1,0,2013,9,6,36,4,2,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0
674,2013-09-06,41.822536,-87.66634300000003,"(41.822536, -87.666343)",39,9,40,0,2013,9,6,36,4,2,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0
675,2013-09-06,41.82561,-87.726549,"(41.82561, -87.726549)",74,18,18,0,4026,18,12,72,8,4,170,124,148,10,110,126,1044,3800,0.0,58.88,60.22,8.6,34,12.0,-18,138,0,0,0,0,2,0,0,0,0,0
676,2013-09-06,41.846075,-87.716277,"(41.846075, -87.716277)",50,18,15,0,4026,18,12,72,8,4,170,124,148,10,110,126,1044,3800,0.0,58.88,60.22,8.6,34,12.0,-18,138,0,0,0,0,2,0,0,0,0,0
