station,date,tmax,tmin,tavg,depart,dew_point,wet_bulb,sunrise,sunset,precip_total,stn_pressure,sea_level,result_speed,result_dir,avg_speed,heat_cool,normal,year,month,day,week,day_of_week
2,2009-07-27,84,66,75,-1,61,67,440,2000,0.03,29.21,29.85,9.2,23,9.6,-10,76,2009,7,27,31,0
1,2009-07-28,84,66,75,1,60,66,441,2000,0.01,29.08,29.78,6.4,28,8.0,-10,74,2009,7,28,31,1
2,2009-07-28,86,68,77,1,62,67,441,2000,0.01,29.13,29.77,6.5,28,7.7,-12,76,2009,7,28,31,1
1,2009-07-29,81,62,72,-2,51,59,442,2000,0.0,29.13,29.84,4.2,35,7.1,-7,74,2009,7,29,31,2
2,2009-07-29,79,66,73,-3,52,61,442,2000,0.0,29.19,29.82,3.8,3,7.1,-8,76,2009,7,29,31,2
1,2009-07-30,79,59,69,-5,57,62,443,2000,0.0,29.15,29.85,4.4,23,5.5,-4,74,2009,7,30,31,3
2,2009-07-30,80,65,73,-3,57,63,443,2000,0.0,29.2,29.84,4.9,24,6.3,-8,76,2009,7,30,31,3
1,2009-07-31,81,58,70,-4,54,61,444,2000,0.0,29.23,29.94,6.2,26,7.3,-5,74,2009,7,31,31,4
2,2009-07-31,82,62,72,-4,55,62,444,2000,0.0,29.29,29.92,5.9,27,6.7,-7,76,2009,7,31,31,4
1,2009-08-01,75,61,68,-5,59,62,445,2000,0.0,29.18,29.91,11.6,22,11.4,-3,73,2009,8,1,31,5
2,2009-08-01,75,63,69,-6,59,63,445,2000,0.01,29.24,29.9,10.6,23,10.5,-4,75,2009,8,1,31,5
1,2009-08-02,78,57,68,-5,51,59,446,2000,0.0,29.2,29.93,6.8,25,9.6,-3,73,2009,8,2,31,6
2,2009-08-02,79,58,69,-6,52,59,446,2000,0.0,29.26,29.92,6.2,26,8.4,-4,75,2009,8,2,31,6
1,2009-08-03,84,67,76,3,60,66,447,2000,0.07,29.1,29.82,12.2,21,12.4,-11,73,2009,8,3,32,0
2,2009-08-03,86,68,77,2,61,66,447,2000,0.06,29.17,29.81,11.0,21,11.3,-12,75,2009,8,3,32,0
1,2009-08-04,85,67,76,3,61,67,448,2000,0.0,29.17,29.87,2.5,2,5.8,-11,73,2009,8,4,32,1
2,2009-08-04,86,69,78,3,63,68,448,2000,0.0,29.21,29.85,1.8,5,6.2,-13,75,2009,8,4,32,1
1,2009-08-05,79,61,70,-3,54,61,449,2000,0.0,29.34,30.05,2.9,6,4.2,-5,73,2009,8,5,32,2
2,2009-08-05,79,66,73,-2,56,63,449,2000,0.0,29.4,30.03,3.8,6,5.6,-8,75,2009,8,5,32,2
1,2009-08-06,82,60,71,-2,51,60,450,2000,0.0,29.39,30.09,1.4,6,5.4,-6,73,2009,8,6,32,3
2,2009-08-06,81,62,72,-3,51,60,450,2000,0.0,29.44,30.08,3.4,9,5.5,-7,75,2009,8,6,32,3
1,2009-08-07,74,64,69,-4,59,63,451,2000,0.33,29.36,30.09,7.3,15,7.8,-4,73,2009,8,7,32,4
2,2009-08-07,74,67,71,-4,59,63,451,2000,0.23,29.41,30.08,6.4,15,7.2,-6,75,2009,8,7,32,4
1,2009-08-08,89,68,79,6,70,73,452,2000,0.02,29.2,29.92,12.9,21,13.6,-14,73,2009,8,8,32,5
2,2009-08-08,89,69,79,4,70,73,452,2000,0.08,29.26,29.92,12.2,21,12.8,-14,75,2009,8,8,32,5
1,2009-08-09,91,77,84,11,71,74,453,2000,0.18,29.23,29.94,11.6,23,12.9,-19,73,2009,8,9,32,6
2,2009-08-09,92,77,85,10,72,75,453,2000,0.02,29.29,29.92,11.1,23,12.3,-20,75,2009,8,9,32,6
1,2009-08-10,85,70,78,5,65,69,454,2000,0.0,29.24,29.95,6.9,26,7.2,-13,73,2009,8,10,33,0
2,2009-08-10,86,71,79,4,66,70,454,2000,0.0,29.31,29.94,8.3,26,8.9,-14,75,2009,8,10,33,0
1,2009-08-11,82,62,72,-1,61,66,455,1900,0.0,29.3,30.0,6.3,2,8.0,-7,73,2009,8,11,33,1
2,2009-08-11,81,65,73,-2,62,66,455,1900,0.0,29.36,29.98,6.1,2,8.7,-8,75,2009,8,11,33,1
1,2009-08-12,83,60,72,-1,55,62,456,1900,0.0,29.39,30.09,3.7,4,5.9,-7,73,2009,8,12,33,2
2,2009-08-12,82,63,73,-2,56,63,456,1900,0.0,29.44,30.07,5.5,5,7.0,-8,75,2009,8,12,33,2
1,2009-08-13,86,60,73,0,55,63,457,1900,0.0,29.38,30.1,1.5,14,3.8,-8,73,2009,8,13,33,3
2,2009-08-13,86,63,75,0,55,63,457,1900,0.0,29.44,30.09,2.0,16,4.0,-10,75,2009,8,13,33,3
1,2009-08-14,88,63,76,4,59,66,458,1900,0.0,29.38,30.1,5.4,21,5.7,-11,72,2009,8,14,33,4
2,2009-08-14,88,67,78,4,59,66,458,1900,0.0,29.44,30.08,6.3,21,6.5,-13,74,2009,8,14,33,4
1,2009-08-15,89,67,78,6,61,67,459,1900,0.0,29.32,30.04,8.7,19,8.9,-13,72,2009,8,15,33,5
2,2009-08-15,89,70,80,6,61,68,459,1900,0.0,29.38,30.02,8.3,19,8.7,-15,74,2009,8,15,33,5
1,2009-08-16,88,70,79,7,67,70,500,1900,0.63,29.27,29.99,9.5,20,10.2,-14,72,2009,8,16,33,6
2,2009-08-16,90,71,81,7,68,71,500,1900,0.27,29.34,29.97,9.3,21,10.1,-16,74,2009,8,16,33,6
1,2009-08-17,83,70,77,5,68,70,501,1900,0.33,29.28,30.0,4.6,22,5.8,-12,72,2009,8,17,34,0
2,2009-08-17,83,71,77,3,68,71,501,1900,0.59,29.34,29.98,5.1,22,7.5,-12,74,2009,8,17,34,0
1,2009-08-18,83,65,74,2,59,65,502,1900,0.0,29.28,29.99,7.5,27,8.1,-9,72,2009,8,18,34,1
2,2009-08-18,84,66,75,1,61,66,502,1900,0.0,29.33,29.97,8.0,27,8.3,-10,74,2009,8,18,34,1
1,2009-08-19,83,59,71,0,60,65,503,1900,0.35,29.08,29.83,5.7,16,8.7,-6,71,2009,8,19,34,2
2,2009-08-19,81,64,73,0,62,66,503,1900,0.61,29.15,29.82,5.9,16,8.2,-8,73,2009,8,19,34,2
1,2009-08-20,78,64,71,0,61,65,504,1900,0.07,28.93,29.66,12.1,23,12.5,-6,71,2009,8,20,34,3
2,2009-08-20,79,64,72,-1,61,65,504,1900,0.12,29.0,29.65,12.2,23,12.7,-7,73,2009,8,20,34,3
1,2009-08-21,73,59,66,-5,58,61,505,1900,0.16,29.07,29.75,7.7,27,10.7,-1,71,2009,8,21,34,4
2,2009-08-21,74,59,67,-6,58,61,505,1900,0.05,29.13,29.75,10.1,27,13.2,-2,73,2009,8,21,34,4
1,2009-08-22,68,57,63,-8,52,56,506,1900,0.0,29.31,30.0,7.8,1,9.4,2,71,2009,8,22,34,5
2,2009-08-22,69,58,64,-9,52,57,506,1900,0.0,29.36,29.99,9.4,36,10.4,1,73,2009,8,22,34,5
1,2009-08-23,74,56,65,-6,53,58,508,1900,0.0,29.38,30.09,2.7,2,6.4,0,71,2009,8,23,34,6
2,2009-08-23,73,58,66,-7,55,59,508,1900,0.0,29.44,30.08,3.5,5,7.6,-1,73,2009,8,23,34,6
1,2009-08-24,79,54,67,-4,56,61,509,1900,0.0,29.41,30.13,3.8,21,5.1,-2,71,2009,8,24,35,0
2,2009-08-24,79,57,68,-5,57,62,509,1900,0.0,29.47,30.12,5.0,21,5.7,-3,73,2009,8,24,35,0
1,2009-08-25,83,59,71,1,61,65,510,1900,0.0,29.33,30.05,9.1,21,9.2,-6,70,2009,8,25,35,1
2,2009-08-25,82,61,72,0,61,65,510,1900,0.0,29.39,30.04,8.3,21,8.6,-7,72,2009,8,25,35,1
1,2009-08-26,73,62,68,-2,62,64,511,1900,0.93,29.36,30.08,5.2,2,7.8,-3,70,2009,8,26,35,2
2,2009-08-26,72,64,68,-4,64,65,511,1900,0.54,29.42,30.07,3.9,2,7.3,-3,72,2009,8,26,35,2
1,2009-08-27,67,61,64,-6,60,61,512,1900,0.95,29.36,30.08,9.1,7,9.7,1,70,2009,8,27,35,3
2,2009-08-27,67,62,65,-7,61,63,512,1900,1.19,29.41,30.07,10.7,8,11.0,0,72,2009,8,27,35,3
1,2009-08-28,68,60,64,-6,61,62,513,1900,0.22,29.18,29.93,3.4,2,5.7,1,70,2009,8,28,35,4
2,2009-08-28,71,61,66,-6,61,63,513,1900,0.28,29.24,29.92,2.6,2,5.4,-1,72,2009,8,28,35,4
1,2009-08-29,69,56,63,-7,51,56,514,1900,0.02,29.18,29.89,11.4,31,11.8,2,70,2009,8,29,35,5
2,2009-08-29,69,56,63,-9,52,57,514,1900,0.01,29.24,29.88,10.4,31,11.1,2,72,2009,8,29,35,5
1,2009-08-30,66,51,59,-11,47,52,515,1900,0.0,29.44,30.14,8.2,1,9.3,6,70,2009,8,30,35,6
2,2009-08-30,66,51,59,-13,47,53,515,1900,0.0,29.5,30.13,9.4,1,10.5,6,72,2009,8,30,35,6
1,2009-08-31,68,49,59,-10,44,52,516,1900,0.0,29.55,30.27,4.8,3,6.0,6,69,2009,8,31,36,0
2,2009-08-31,67,49,58,-13,44,52,516,1900,0.0,29.6,30.26,5.3,4,6.8,7,71,2009,8,31,36,0
1,2009-09-01,72,47,60,-8,47,53,517,1900,0.0,29.57,30.31,3.3,4,3.4,5,68,2009,9,1,36,1
2,2009-09-01,71,50,61,-9,49,55,517,1900,0.0,29.63,30.3,3.2,6,3.5,4,70,2009,9,1,36,1
1,2009-09-02,73,50,62,-6,50,56,518,1900,0.0,29.51,30.25,4.1,6,5.1,3,68,2009,9,2,36,2
2,2009-09-02,72,53,63,-7,51,56,518,1900,0.0,29.56,30.23,3.2,8,3.9,2,70,2009,9,2,36,2
1,2009-09-03,75,56,66,-2,54,59,519,1900,0.0,29.42,30.16,4.7,5,6.0,-1,68,2009,9,3,36,3
2,2009-09-03,75,57,66,-4,55,60,519,1900,0.0,29.48,30.14,5.2,6,5.9,-1,70,2009,9,3,36,3
1,2009-09-04,75,54,65,-3,54,59,520,1900,0.0,29.44,30.15,3.6,4,4.1,0,68,2009,9,4,36,4
2,2009-09-04,75,58,67,-3,55,60,520,1900,0.0,29.49,30.14,3.8,4,4.4,-2,70,2009,9,4,36,4
1,2009-09-05,78,54,66,-1,57,61,521,1900,0.0,29.49,30.21,4.3,4,5.3,-1,67,2009,9,5,36,5
2,2009-09-05,78,57,68,-1,57,62,521,1900,0.0,29.54,30.19,5.2,6,5.8,-3,69,2009,9,5,36,5
1,2009-09-06,77,61,69,2,59,63,522,1900,0.03,29.47,30.19,4.2,5,5.3,-4,67,2009,9,6,36,6
2,2009-09-06,77,66,72,3,59,64,522,1900,0.0,29.52,30.17,6.3,8,6.6,-7,69,2009,9,6,36,6
1,2009-09-07,77,59,68,1,59,62,523,1900,0.0,29.39,30.09,5.8,3,4.0,-3,67,2009,9,7,37,0
2,2009-09-07,77,63,70,1,59,63,523,1900,0.0,29.44,30.09,6.3,4,6.9,-5,69,2009,9,7,37,0
1,2009-09-08,78,60,69,3,60,63,524,1900,0.0,29.36,30.07,6.6,3,7.3,-4,66,2009,9,8,37,1
2,2009-09-08,78,62,70,2,62,65,524,1900,0.0,29.41,30.05,6.9,4,8.0,-5,68,2009,9,8,37,1
1,2009-09-09,78,65,72,6,63,65,525,1900,0.0,29.42,30.14,6.1,6,6.9,-7,66,2009,9,9,37,2
2,2009-09-09,77,68,73,5,63,66,525,1900,0.0,29.47,30.12,6.8,7,7.2,-8,68,2009,9,9,37,2
1,2009-09-10,81,64,73,7,62,65,526,1900,0.0,29.48,30.2,6.0,6,6.8,-8,66,2009,9,10,37,3
2,2009-09-10,80,65,73,5,62,66,526,1900,0.0,29.54,30.17,6.6,7,7.3,-8,68,2009,9,10,37,3
1,2009-09-11,80,61,71,6,59,63,527,1900,0.0,29.44,30.17,5.1,7,5.6,-6,65,2009,9,11,37,4
2,2009-09-11,78,64,71,4,59,64,527,1900,0.0,29.49,30.15,6.4,8,6.7,-6,67,2009,9,11,37,4
1,2009-09-12,79,58,69,4,60,63,528,1900,0.0,29.41,30.14,3.7,3,4.8,-4,65,2009,9,12,37,5
2,2009-09-12,78,61,70,3,61,64,528,1900,0.0,29.47,30.12,3.2,6,4.5,-5,67,2009,9,12,37,5
1,2009-09-13,80,58,69,4,54,60,529,1900,0.0,29.39,30.12,1.5,7,3.0,-4,65,2009,9,13,37,6
2,2009-09-13,79,57,68,1,55,61,529,1900,0.01,29.45,30.11,2.5,7,4.2,-3,67,2009,9,13,37,6
1,2009-09-14,84,58,71,7,55,61,530,1900,0.0,29.34,30.07,0.1,33,2.1,-6,64,2009,9,14,38,0
2,2009-09-14,84,59,72,6,56,62,530,1900,0.0,29.4,30.05,1.1,13,2.7,-7,66,2009,9,14,38,0
1,2009-09-15,82,64,73,9,59,63,531,1900,0.0,29.36,30.07,6.2,2,7.8,-8,64,2009,9,15,38,1
2,2009-09-15,83,63,73,7,58,64,531,1900,0.0,29.41,30.05,5.8,2,6.7,-8,66,2009,9,15,38,1
1,2009-09-16,71,59,65,1,54,59,532,1800,0.0,29.49,30.2,11.0,5,11.4,0,64,2009,9,16,38,2
2,2009-09-16,72,62,67,1,54,60,532,1800,0.0,29.54,30.18,12.5,6,13.4,-2,66,2009,9,16,38,2
1,2009-09-17,72,50,61,-3,52,56,533,1800,0.0,29.45,30.18,3.4,5,4.2,4,64,2009,9,17,38,3
2,2009-09-17,71,54,63,-3,51,57,533,1800,0.0,29.51,30.17,4.5,8,5.4,2,66,2009,9,17,38,3
1,2009-09-18,79,50,65,1,55,59,535,1800,0.0,29.46,30.18,5.1,2,6.4,0,64,2009,9,18,38,4
2,2009-09-18,79,52,66,0,55,59,535,1800,0.0,29.52,30.17,5.3,3,6.7,-1,66,2009,9,18,38,4
1,2009-09-19,76,55,66,3,55,59,536,1800,0.0,29.48,30.21,3.2,10,5.9,-1,63,2009,9,19,38,5
2,2009-09-19,75,58,67,2,55,60,536,1800,0.0,29.54,30.2,4.4,10,5.8,-2,65,2009,9,19,38,5
1,2009-09-20,73,54,64,2,56,60,537,1800,0.75,29.28,30.04,6.4,7,7.9,1,62,2009,9,20,38,6
2,2009-09-20,71,54,63,-1,56,60,537,1800,0.44,29.34,30.02,5.9,8,7.3,2,64,2009,9,20,38,6
1,2009-09-21,67,60,64,2,59,61,538,1800,0.0,29.26,29.98,3.5,23,4.6,1,62,2009,9,21,39,0
2,2009-09-21,69,63,66,2,60,62,538,1800,0.0,29.31,29.97,3.6,23,5.5,-1,64,2009,9,21,39,0
1,2009-09-22,77,59,68,6,65,67,539,1800,0.0,29.28,29.98,5.2,17,7.7,-3,62,2009,9,22,39,1
2,2009-09-22,76,63,70,6,65,67,539,1800,0.04,29.34,29.97,5.2,18,7.3,-5,64,2009,9,22,39,1
1,2009-09-23,76,62,69,8,62,64,540,1800,0.0,29.42,30.12,0.6,32,4.0,-4,61,2009,9,23,39,2
2,2009-09-23,76,62,69,6,63,64,540,1800,0.0,29.47,30.11,0.8,31,4.7,-4,63,2009,9,23,39,2
1,2009-09-24,73,64,69,8,63,65,541,1800,0.0,29.44,30.16,4.3,6,4.7,-4,61,2009,9,24,39,3
2,2009-09-24,71,64,68,5,62,64,541,1800,0.0,29.49,30.15,4.1,7,4.4,-3,63,2009,9,24,39,3
1,2009-09-25,70,60,65,4,57,60,542,1800,0.16,29.39,30.12,5.4,11,7.3,0,61,2009,9,25,39,4
2,2009-09-25,70,60,65,2,57,60,542,1800,0.02,29.44,30.11,5.4,11,6.3,0,63,2009,9,25,39,4
1,2009-09-26,69,55,62,2,56,59,543,1800,0.0,29.15,29.91,4.0,27,4.6,3,60,2009,9,26,39,5
2,2009-09-26,66,56,61,-1,56,59,543,1800,0.0,29.21,29.9,3.9,26,4.6,4,62,2009,9,26,39,5
1,2009-09-27,74,50,62,2,53,57,544,1800,0.08,28.84,29.59,8.2,22,10.2,3,60,2009,9,27,39,6
2,2009-09-27,74,53,64,2,53,58,544,1800,0.48,28.91,29.59,7.6,23,10.2,1,62,2009,9,27,39,6
1,2009-09-28,62,49,56,-3,42,49,545,1800,0.01,28.91,29.61,20.3,29,20.7,9,59,2009,9,28,40,0
2,2009-09-28,63,50,57,-4,42,49,545,1800,0.0,28.98,29.61,19.8,28,20.2,8,61,2009,9,28,40,0
1,2009-09-29,60,48,54,-5,42,48,546,1800,0.0,29.28,29.96,9.0,33,10.3,11,59,2009,9,29,40,1
2,2009-09-29,58,48,53,-8,42,48,546,1800,0.0,29.34,29.96,8.4,33,10.2,12,61,2009,9,29,40,1
1,2009-09-30,62,47,55,-4,40,47,547,1800,0.0,29.39,30.11,5.7,3,6.8,10,59,2009,9,30,40,2
2,2009-09-30,61,49,55,-6,42,48,547,1800,0.0,29.44,30.1,4.8,3,7.0,10,61,2009,9,30,40,2
1,2009-10-01,59,41,50,-8,46,49,548,1800,0.89,29.13,29.9,9.1,13,9.5,15,58,2009,10,1,40,3
2,2009-10-01,59,44,52,-8,46,49,548,1800,0.59,29.18,29.9,8.8,13,8.7,13,60,2009,10,1,40,3
1,2009-10-02,56,47,52,-6,46,48,549,1800,0.21,28.8,29.55,10.5,21,12.0,13,58,2009,10,2,40,4
2,2009-10-02,56,48,52,-8,46,48,549,1800,0.17,28.87,29.56,10.0,22,11.6,13,60,2009,10,2,40,4
1,2009-10-03,57,47,52,-5,47,49,550,1800,0.11,29.02,29.7,6.9,26,7.4,13,57,2009,10,3,40,5
2,2009-10-03,58,47,53,-6,47,49,550,1800,0.03,29.08,29.71,9.4,26,9.8,12,59,2009,10,3,40,5
1,2009-10-04,60,45,53,-4,43,47,552,1800,0.0,29.28,29.98,9.0,28,9.2,12,57,2009,10,4,40,6
2,2009-10-04,61,45,53,-6,42,47,552,1800,0.0,29.34,29.99,8.9,27,9.3,12,59,2009,10,4,40,6
1,2009-10-05,62,43,53,-4,42,47,553,1800,0.0,29.29,30.03,1.8,8,5.4,12,57,2009,10,5,41,0
2,2009-10-05,61,42,52,-7,42,47,553,1800,0.0,29.35,30.04,2.9,9,4.5,13,59,2009,10,5,41,0
1,2009-10-06,61,49,55,-1,47,51,554,1800,0.03,28.9,29.65,8.8,24,14.9,10,56,2009,10,6,41,1
2,2009-10-06,62,49,56,-2,46,50,554,1800,0.05,28.97,29.66,9.5,24,15.1,9,58,2009,10,6,41,1
1,2009-10-07,60,45,53,-3,39,46,555,1800,0.0,29.24,29.95,9.2,26,10.8,12,56,2009,10,7,41,2
2,2009-10-07,60,45,53,-5,39,46,555,1800,0.0,29.31,29.96,8.5,26,10.1,12,58,2009,10,7,41,2
1,2009-10-08,53,45,49,-7,46,48,556,1800,0.12,29.18,29.92,3.3,21,4.8,16,56,2009,10,8,41,3
2,2009-10-08,54,47,51,-7,46,49,556,1800,0.14,29.25,29.93,4.8,20,5.6,14,58,2009,10,8,41,3
1,2009-10-09,52,39,46,-9,43,45,557,1800,0.46,29.21,29.93,9.4,34,10.0,19,55,2009,10,9,41,4
2,2009-10-09,52,40,46,-11,44,46,557,1800,0.43,29.26,29.92,9.3,35,10.2,19,57,2009,10,9,41,4
1,2009-10-10,48,31,40,-15,30,35,558,1800,0.0,29.49,30.21,7.4,28,7.7,25,55,2009,10,10,41,5
2,2009-10-10,48,33,41,-16,30,36,558,1800,0.0,29.55,30.21,7.8,29,8.2,24,57,2009,10,10,41,5
1,2009-10-11,44,29,37,-17,22,32,559,1800,0.0,29.6,30.35,1.5,33,5.0,28,54,2009,10,11,41,6
2,2009-10-11,45,29,37,-19,23,33,559,1800,0.0,29.67,30.36,1.1,1,4.8,28,56,2009,10,11,41,6
1,2009-10-12,48,41,45,-9,36,41,600,1800,0.02,29.44,30.18,0.6,19,3.8,20,54,2009,10,12,42,0
2,2009-10-12,49,42,46,-10,34,40,600,1800,0.0,29.5,30.2,0.6,24,3.5,19,56,2009,10,12,42,0
1,2009-10-13,47,34,41,-12,32,38,602,1800,0.0,29.6,30.35,8.5,1,10.0,24,53,2009,10,13,42,1
2,2009-10-13,48,36,42,-13,32,39,602,1800,0.0,29.66,30.35,8.5,2,11.3,23,55,2009,10,13,42,1
1,2009-10-14,48,42,45,-8,36,41,603,1800,0.03,29.4,30.17,11.0,9,11.5,20,53,2009,10,14,42,2
2,2009-10-14,48,42,45,-10,36,41,603,1800,0.03,29.47,30.17,10.7,10,11.2,20,55,2009,10,14,42,2
1,2009-10-15,44,41,43,-10,38,40,604,1800,0.29,29.26,30.0,8.2,6,9.1,22,53,2009,10,15,42,3
2,2009-10-15,44,41,43,-12,38,40,604,1800,0.33,29.31,30.0,9.4,7,10.0,22,55,2009,10,15,42,3
1,2009-10-16,45,39,42,-10,36,39,605,1800,0.04,29.41,30.13,8.2,35,8.2,23,52,2009,10,16,42,4
2,2009-10-16,46,40,43,-11,36,40,605,1800,0.08,29.46,30.13,7.1,35,8.1,22,54,2009,10,16,42,4
1,2009-10-17,52,36,44,-8,33,39,606,1800,0.0,29.57,30.3,8.0,34,8.2,21,52,2009,10,17,42,5
2,2009-10-17,52,39,46,-8,34,40,606,1800,0.01,29.64,30.3,6.9,35,7.7,19,54,2009,10,17,42,5
1,2009-10-18,53,31,42,-9,33,39,607,1800,0.0,29.49,30.25,6.1,21,6.9,23,51,2009,10,18,42,6
2,2009-10-18,53,33,43,-10,33,40,607,1800,0.0,29.55,30.26,5.8,21,6.2,22,53,2009,10,18,42,6
1,2009-10-19,65,44,55,4,41,47,608,1800,0.0,29.25,30.0,11.4,21,11.5,10,51,2009,10,19,43,0
2,2009-10-19,66,43,55,2,40,47,608,1800,0.0,29.32,30.01,10.7,21,10.8,10,53,2009,10,19,43,0
1,2009-10-20,62,48,55,5,48,52,610,1800,0.03,29.31,30.03,4.0,19,5.3,10,50,2009,10,20,43,1
2,2009-10-20,64,51,58,6,47,52,610,1800,0.05,29.38,30.03,6.4,19,7.4,7,52,2009,10,20,43,1
1,2009-10-21,69,55,62,12,52,56,611,1800,0.0,29.25,29.99,11.4,21,11.5,3,50,2009,10,21,43,2
2,2009-10-21,70,55,63,11,50,55,611,1800,0.01,29.32,29.99,11.1,21,11.2,2,52,2009,10,21,43,2
1,2009-10-22,58,48,53,3,48,50,612,1700,1.03,29.18,29.94,8.4,5,13.0,12,50,2009,10,22,43,3
2,2009-10-22,58,49,54,2,49,51,612,1700,0.84,29.23,29.93,8.7,6,13.2,11,52,2009,10,22,43,3
1,2009-10-23,61,42,52,3,49,50,613,1700,0.89,28.73,29.48,6.2,18,16.2,13,49,2009,10,23,43,4
2,2009-10-23,62,44,53,2,50,51,613,1700,1.29,28.8,29.48,6.6,19,15.4,12,51,2009,10,23,43,4
1,2009-10-24,50,38,44,-5,37,40,614,1700,0.04,29.03,29.73,8.3,26,8.9,21,49,2009,10,24,43,5
2,2009-10-24,49,39,44,-7,37,41,614,1700,0.05,29.1,29.74,9.6,26,10.3,21,51,2009,10,24,43,5
1,2009-10-25,62,44,53,5,45,49,616,1700,0.27,29.26,29.96,5.5,19,6.9,12,48,2009,10,25,43,6
2,2009-10-25,63,44,54,4,43,48,616,1700,0.24,29.32,29.97,6.3,19,7.3,11,50,2009,10,25,43,6
1,2009-10-26,55,49,52,4,48,49,617,1700,0.11,29.28,30.02,4.9,21,7.5,13,48,2009,10,26,44,0
2,2009-10-26,55,50,53,3,47,49,617,1700,0.13,29.35,30.02,5.2,21,6.8,12,50,2009,10,26,44,0
1,2009-10-27,51,45,48,0,45,47,618,1700,0.06,29.19,29.94,4.4,5,6.5,17,48,2009,10,27,44,1
2,2009-10-27,52,48,50,0,46,48,618,1700,0.16,29.24,29.94,5.5,5,7.0,15,50,2009,10,27,44,1
1,2009-10-28,57,50,54,7,49,51,619,1700,0.0,29.28,29.99,3.1,14,4.3,11,47,2009,10,28,44,2
2,2009-10-28,58,50,54,5,49,51,619,1700,0.0,29.34,29.99,1.8,13,3.0,11,49,2009,10,28,44,2
1,2009-10-29,60,47,54,7,50,52,620,1700,0.6,29.21,29.98,12.5,14,12.7,11,47,2009,10,29,44,3
2,2009-10-29,60,48,54,5,50,52,620,1700,1.05,29.28,29.99,11.1,14,11.4,11,49,2009,10,29,44,3
1,2009-10-30,67,46,57,11,53,56,622,1700,0.81,28.79,29.55,15.6,20,17.4,8,46,2009,10,30,44,4
2,2009-10-30,68,47,58,10,54,56,622,1700,1.15,28.87,29.56,15.7,21,17.9,7,48,2009,10,30,44,4
1,2009-10-31,46,35,41,-5,31,38,623,1700,0.0,29.18,29.86,11.1,26,11.5,24,46,2009,10,31,44,5
2,2009-10-31,47,37,42,-6,31,38,623,1700,0.01,29.25,29.87,13.4,26,13.8,23,48,2009,10,31,44,5
1,2010-05-01,70,58,64,11,53,58,448,1900,0.11,28.89,29.6,9.1,21,9.4,1,53,2010,5,1,17,5
2,2010-05-01,71,61,66,11,54,59,448,1900,0.01,28.95,29.59,7.4,22,8.1,-1,55,2010,5,1,17,5
1,2010-05-02,69,53,61,7,52,56,447,1900,0.93,28.9,29.61,4.4,25,6.1,4,54,2010,5,2,17,6
2,2010-05-02,68,54,61,5,52,56,447,1900,0.31,28.97,29.6,2.8,26,6.9,4,56,2010,5,2,17,6
1,2010-05-03,72,50,61,7,45,53,446,1900,0.0,29.07,29.77,8.8,25,9.4,4,54,2010,5,3,18,0
2,2010-05-03,72,52,62,6,45,53,446,1900,0.0,29.13,29.77,8.9,25,9.5,3,56,2010,5,3,18,0
1,2010-05-04,79,50,65,11,44,54,444,1900,0.0,29.05,29.77,13.9,21,14.2,0,54,2010,5,4,18,1
2,2010-05-04,80,53,67,11,43,54,444,1900,0.0,29.13,29.78,12.1,21,12.6,-2,56,2010,5,4,18,1
1,2010-05-05,72,56,64,9,37,51,443,1900,0.0,29.08,29.77,10.2,27,12.8,1,55,2010,5,5,18,2
2,2010-05-05,73,57,65,8,37,51,443,1900,0.0,29.15,29.77,9.7,27,12.1,0,57,2010,5,5,18,2
1,2010-05-06,63,46,55,0,39,46,442,1900,0.01,29.27,29.99,5.7,3,9.1,10,55,2010,5,6,18,3
2,2010-05-06,60,48,54,-3,39,46,442,1900,0.05,29.33,29.99,5.9,6,10.1,11,57,2010,5,6,18,3
1,2010-05-07,59,45,52,-3,46,48,441,1900,0.72,28.98,29.73,2.6,34,13.2,13,55,2010,5,7,18,4
2,2010-05-07,59,46,53,-4,46,49,441,1900,0.74,29.04,29.73,3.7,31,13.8,12,57,2010,5,7,18,4
1,2010-05-08,50,42,46,-10,35,41,439,1900,0.02,29.36,30.05,14.5,30,15.2,19,56,2010,5,8,18,5
2,2010-05-08,50,42,46,-12,35,41,439,1900,0.08,29.42,30.06,13.6,29,14.4,19,58,2010,5,8,18,5
1,2010-05-09,58,38,48,-8,29,40,438,1900,0.0,29.59,30.31,2.5,35,6.4,17,56,2010,5,9,18,6
2,2010-05-09,56,37,47,-11,29,40,438,1900,0.0,29.66,30.32,1.8,6,5.9,18,58,2010,5,9,18,6
1,2010-05-10,58,41,50,-6,31,42,437,1900,0.0,29.47,30.24,13.5,11,14.2,15,56,2010,5,10,19,0
2,2010-05-10,58,43,51,-7,29,42,437,1900,0.0,29.54,30.25,12.5,12,13.0,14,58,2010,5,10,19,0
1,2010-05-11,52,44,48,-9,46,47,436,1900,0.97,29.16,29.9,5.6,9,9.9,17,57,2010,5,11,19,1
2,2010-05-11,59,44,52,-7,46,48,436,1900,0.72,29.21,29.89,3.0,12,10.4,13,59,2010,5,11,19,1
1,2010-05-12,51,44,48,-9,45,46,435,2000,0.12,29.36,30.1,8.9,6,10.4,17,57,2010,5,12,19,2
2,2010-05-12,53,46,50,-9,45,47,435,2000,0.14,29.41,30.09,8.3,6,10.0,15,59,2010,5,12,19,2
