,lot_area,alley,lot_shape,land_contour,lot_config,land_slope,neighborhood,condition_1,condition_2,overall_qual,overall_cond,year_remod/add,exterior_1st,exterior_2nd,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,total_bsmt_sf,heating,central_air,electrical,gr_liv_area,kitchen_qual,functional,fireplaces,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,fence,saleprice,age,pool,rm_count,bath_count,num_floors,porch_area
475,14331,0,3.0,Lvl,Inside,0.0,Timber,Norm,Norm,8,5,0,VinylSd,VinylSd,3.0,2.0,PConc,5.0,3.0,4.0,6.0,1.0,1800.0,GasA,1,5.0,1800,3.0,7.0,1,765.0,3.0,3.0,2.0,270,0,312500,4,0,4,3.0,1.0,78
476,3182,1,3.0,Lvl,Inside,0.0,Somerst,Norm,Norm,7,5,1,MetalSd,MetalSd,3.0,2.0,PConc,4.0,3.0,1.0,1.0,1.0,600.0,GasA,1,5.0,1200,3.0,7.0,0,480.0,3.0,3.0,2.0,0,0,151000,6,0,3,2.5,2.0,172
477,1920,0,3.0,Lvl,Inside,0.0,BrDale,Norm,Norm,5,5,0,HdBoard,HdBoard,2.0,2.0,CBlock,3.0,3.0,1.0,5.0,1.0,765.0,GasA,1,5.0,1365,2.0,6.0,0,440.0,3.0,3.0,2.0,240,0,122500,36,0,3,2.5,2.0,36
478,10110,0,3.0,Lvl,Inside,0.0,SawyerW,Norm,Norm,6,5,0,VinylSd,VinylSd,3.0,2.0,PConc,4.0,3.0,2.0,6.0,5.0,835.0,GasA,1,5.0,1696,3.0,7.0,0,542.0,3.0,3.0,2.0,143,0,188000,5,0,4,3.5,2.0,66
479,10984,0,2.0,Lvl,Corner,0.0,CollgCr,Norm,Norm,7,5,1,VinylSd,VinylSd,3.0,2.0,PConc,4.0,3.0,4.0,1.0,1.0,945.0,GasA,1,5.0,1809,3.0,7.0,0,638.0,3.0,3.0,2.0,144,0,209700,1,0,4,2.5,2.0,54
480,14082,0,2.0,HLS,Inside,0.0,StoneBr,Norm,Norm,8,5,0,VinylSd,VinylSd,3.0,2.0,PConc,5.0,4.0,4.0,6.0,1.0,2220.0,GasA,1,5.0,2234,3.0,7.0,1,724.0,3.0,3.0,2.0,390,0,441929,1,0,2,2.5,1.0,80
481,8480,0,2.0,Lvl,Inside,0.0,SawyerW,Norm,Norm,6,5,1,HdBoard,HdBoard,3.0,2.0,PConc,4.0,3.0,1.0,6.0,1.0,886.0,GasA,1,5.0,1680,3.0,7.0,0,474.0,3.0,3.0,2.0,144,0,163000,15,0,4,3.0,2.0,96
482,12205,0,2.0,Low,Inside,0.0,ClearCr,Norm,Norm,6,8,1,HdBoard,HdBoard,2.0,2.0,CBlock,3.0,2.0,4.0,2.0,1.0,832.0,GasA,1,5.0,2087,3.0,7.0,0,444.0,3.0,3.0,2.0,133,0,187500,41,0,6,2.5,2.0,168
483,15750,0,3.0,Lvl,FR3,0.0,CollgCr,Feedr,Norm,8,5,1,VinylSd,VinylSd,3.0,2.0,PConc,4.0,3.0,4.0,6.0,1.0,1462.0,GasA,1,5.0,1513,3.0,7.0,1,521.0,3.0,3.0,2.0,135,0,220000,10,0,3,3.0,1.0,34
484,8050,0,3.0,Lvl,Inside,0.0,NAmes,Norm,Norm,5,6,1,MetalSd,MetalSd,2.0,2.0,CBlock,3.0,3.0,1.0,5.0,4.0,949.0,GasA,1,5.0,1107,3.0,7.0,0,308.0,3.0,3.0,2.0,88,0,127000,40,0,4,2.0,1.0,64
485,7200,0,3.0,Lvl,Inside,0.0,NAmes,Norm,Norm,5,7,1,VinylSd,VinylSd,2.0,2.0,Slab,0.0,0.0,0.0,0.0,0.0,0.0,GasA,1,5.0,827,2.0,4.0,1,392.0,3.0,3.0,2.0,0,0,107500,55,0,3,1.0,1.0,0
486,6300,1,3.0,Lvl,Inside,0.0,OldTown,Norm,Norm,6,6,1,Wd Sdng,Wd Shng,2.0,2.0,CBlock,3.0,3.0,1.0,1.0,1.0,742.0,GasA,1,5.0,1484,2.0,7.0,1,0.0,0.0,0.0,2.0,0,0,128000,94,0,4,2.0,0.0,425
487,5232,1,0.0,Bnk,Inside,0.0,OldTown,Artery,Norm,5,5,1,Wd Sdng,Wd Sdng,2.0,2.0,BrkTil,2.0,3.0,1.0,1.0,1.0,680.0,GasA,0,2.0,764,2.0,7.0,0,504.0,3.0,3.0,0.0,0,0,73000,83,0,3,1.0,1.0,0
488,11846,0,2.0,HLS,Inside,0.0,NridgHt,Norm,Norm,9,5,1,VinylSd,VinylSd,3.0,2.0,PConc,5.0,3.0,4.0,6.0,1.0,1792.0,GasA,1,5.0,1792,4.0,7.0,1,874.0,3.0,3.0,2.0,206,0,374000,3,0,3,3.0,1.0,49
489,16900,0,3.0,Lvl,Inside,0.0,NridgHt,Norm,Norm,8,5,1,VinylSd,VinylSd,3.0,2.0,PConc,5.0,3.0,2.0,6.0,1.0,1479.0,GasA,1,5.0,2649,3.0,7.0,1,746.0,3.0,3.0,2.0,0,0,421250,7,0,5,3.5,2.0,60
490,9636,0,2.0,Lvl,Corner,0.0,Gilbert,Norm,Norm,6,5,1,VinylSd,VinylSd,2.0,2.0,PConc,4.0,3.0,1.0,1.0,1.0,808.0,GasA,1,5.0,1593,2.0,7.0,1,389.0,3.0,3.0,2.0,342,1,178000,17,0,4,2.5,2.0,40
491,10012,0,3.0,Lvl,Inside,0.0,Edwards,Norm,Norm,4,5,0,Plywood,Plywood,2.0,2.0,CBlock,4.0,3.0,3.0,4.0,3.0,1138.0,GasA,1,5.0,1181,2.0,7.0,0,588.0,3.0,3.0,2.0,0,1,137500,36,0,4,3.0,0.0,180
492,14303,0,2.0,Lvl,Corner,0.0,NoRidge,Norm,Norm,8,5,0,HdBoard,HdBoard,3.0,2.0,PConc,4.0,3.0,4.0,6.0,1.0,1986.0,GasA,1,5.0,1987,3.0,7.0,1,691.0,3.0,3.0,2.0,262,0,301500,14,0,3,3.0,1.0,36
493,5707,0,3.0,Bnk,Inside,0.0,SWISU,Feedr,Norm,6,6,1,Wd Sdng,Wd Sdng,2.0,2.0,BrkTil,3.0,3.0,1.0,1.0,1.0,583.0,GasA,1,3.0,1242,2.0,7.0,1,180.0,2.0,3.0,2.0,329,0,105000,74,0,4,1.5,2.0,96
494,9360,0,3.0,Lvl,Inside,0.0,NAmes,Feedr,Norm,6,7,1,HdBoard,HdBoard,2.0,2.0,CBlock,3.0,3.0,3.0,5.0,1.0,976.0,GasA,1,5.0,976,3.0,7.0,1,504.0,3.0,3.0,2.0,94,0,157500,38,0,3,2.0,1.0,0
495,5680,1,3.0,Lvl,Inside,0.0,OldTown,Norm,Norm,5,3,1,AsbShng,AsbShng,2.0,2.0,CBlock,3.0,3.0,1.0,1.0,1.0,969.0,GasA,0,4.0,1214,2.0,7.0,0,216.0,3.0,3.0,0.0,0,1,117000,106,0,3,1.0,1.5,77
496,7000,0,3.0,Lvl,Inside,0.0,NAmes,Artery,Norm,5,6,0,Wd Sdng,Wd Sdng,2.0,2.0,CBlock,3.0,3.0,1.0,4.0,1.0,864.0,GasA,1,5.0,864,2.0,7.0,0,336.0,3.0,3.0,2.0,0,1,105000,44,0,4,1.5,1.0,0
497,10480,0,3.0,Lvl,Inside,0.0,SWISU,Norm,Norm,6,5,1,MetalSd,MetalSd,2.0,2.0,BrkTil,3.0,3.0,1.0,1.0,1.0,1064.0,GasA,1,4.0,1639,2.0,2.0,0,240.0,3.0,3.0,2.0,0,0,115000,72,0,4,1.0,1.5,0
498,11578,0,3.0,Lvl,Inside,0.0,NridgHt,Norm,Norm,9,5,0,VinylSd,VinylSd,4.0,2.0,PConc,5.0,3.0,1.0,1.0,1.0,1736.0,GasA,1,5.0,1736,4.0,7.0,1,834.0,3.0,3.0,2.0,319,0,360000,1,0,4,2.0,1.0,90
499,7018,0,3.0,Bnk,Inside,0.0,SawyerW,Norm,Norm,5,5,0,Plywood,Plywood,2.0,2.0,Slab,0.0,0.0,0.0,0.0,0.0,0.0,GasA,1,5.0,1535,2.0,7.0,0,400.0,3.0,3.0,2.0,0,0,118858,30,0,6,2.0,1.0,0
500,9130,0,3.0,Lvl,Inside,0.0,NWAmes,Feedr,Norm,6,8,1,HdBoard,HdBoard,2.0,2.0,CBlock,3.0,3.0,1.0,6.0,3.0,800.0,GasA,1,5.0,1632,3.0,7.0,0,484.0,3.0,3.0,2.0,0,0,173000,42,0,5,2.0,2.0,40
501,10800,1,3.0,Lvl,Corner,0.0,OldTown,Norm,Norm,3,5,1,VinylSd,VinylSd,2.0,2.0,BrkTil,3.0,3.0,1.0,1.0,1.0,630.0,GasA,1,4.0,725,2.0,7.0,0,320.0,3.0,3.0,2.0,0,0,78500,119,0,2,1.5,1.0,30
502,8244,0,2.0,Lvl,Inside,0.0,Gilbert,Norm,Norm,7,5,0,VinylSd,VinylSd,3.0,2.0,PConc,4.0,3.0,1.0,1.0,1.0,840.0,GasA,1,5.0,1720,3.0,7.0,1,440.0,3.0,3.0,2.0,100,0,183500,3,0,4,2.5,2.0,48
503,6000,1,3.0,Bnk,Inside,1.0,OldTown,Norm,Norm,4,4,0,MetalSd,MetalSd,1.0,2.0,CBlock,2.0,3.0,1.0,1.0,1.0,936.0,GasA,0,5.0,936,2.0,5.0,0,576.0,3.0,3.0,2.0,0,0,93000,56,0,3,1.0,1.0,144
504,3621,0,3.0,Lvl,Inside,0.0,Blmngtn,Norm,Norm,8,5,0,VinylSd,VinylSd,3.0,2.0,PConc,4.0,3.0,4.0,6.0,1.0,1406.0,GasA,1,5.0,1589,3.0,7.0,1,630.0,3.0,3.0,2.0,143,0,226500,4,0,3,3.0,1.0,20
505,7837,0,2.0,Lvl,Inside,0.0,Gilbert,Norm,Norm,6,7,1,VinylSd,VinylSd,3.0,2.0,PConc,4.0,3.0,1.0,1.0,1.0,799.0,GasA,1,5.0,1571,2.0,7.0,1,380.0,3.0,3.0,2.0,0,0,178000,16,0,4,2.5,2.0,40
506,10665,0,2.0,Lvl,Inside,0.0,CollgCr,Norm,Norm,7,5,0,VinylSd,VinylSd,3.0,2.0,PConc,4.0,3.0,3.0,6.0,1.0,1453.0,GasA,1,5.0,1479,3.0,7.0,0,558.0,3.0,3.0,2.0,144,0,226000,4,0,4,3.0,1.0,29
507,10457,0,2.0,Lvl,Inside,1.0,Mitchel,Norm,Norm,5,7,0,VinylSd,VinylSd,3.0,4.0,CBlock,3.0,3.0,4.0,4.0,2.0,784.0,GasA,1,5.0,1632,2.0,7.0,1,898.0,3.0,3.0,2.0,0,1,173000,40,0,5,1.5,2.0,541
508,8281,0,2.0,Lvl,Inside,0.0,Sawyer,Norm,Norm,5,5,0,MetalSd,MetalSd,2.0,2.0,CBlock,3.0,3.0,1.0,3.0,4.0,864.0,GasA,1,5.0,864,2.0,7.0,1,360.0,3.0,3.0,2.0,0,1,62383,44,0,4,1.0,1.0,236
509,14948,0,2.0,Lvl,Inside,0.0,NridgHt,Norm,Norm,9,5,0,VinylSd,VinylSd,4.0,2.0,PConc,5.0,3.0,3.0,6.0,1.0,1452.0,GasA,1,5.0,2713,4.0,7.0,1,858.0,3.0,3.0,2.0,126,0,446261,0,0,4,3.5,2.0,66
510,7000,0,3.0,Lvl,Inside,0.0,SWISU,Feedr,Norm,7,8,1,Wd Sdng,Stucco,2.0,2.0,BrkTil,3.0,3.0,1.0,5.0,1.0,624.0,GasA,1,5.0,1479,3.0,7.0,2,312.0,3.0,3.0,2.0,530,1,160000,80,0,4,2.0,2.0,56
511,3940,0,3.0,Lvl,Inside,0.0,Blmngtn,Norm,Norm,7,5,0,VinylSd,VinylSd,3.0,2.0,PConc,4.0,3.0,1.0,6.0,1.0,1393.0,GasA,1,5.0,1576,3.0,7.0,1,668.0,3.0,3.0,2.0,143,0,219990,4,0,3,3.0,1.0,20
512,9382,0,2.0,Lvl,CulDSac,0.0,CollgCr,Norm,Norm,7,5,1,VinylSd,VinylSd,3.0,2.0,PConc,4.0,3.0,1.0,1.0,1.0,1468.0,GasA,1,5.0,1479,3.0,7.0,0,577.0,3.0,3.0,2.0,120,0,191000,9,0,4,2.0,1.0,25
513,6854,0,3.0,Bnk,Inside,1.0,BrkSide,Norm,Norm,5,7,1,MetalSd,MetalSd,2.0,3.0,PConc,3.0,3.0,1.0,2.0,3.0,756.0,GasA,0,4.0,1060,2.0,4.0,1,308.0,2.0,3.0,2.0,0,0,136500,82,0,2,2.0,1.0,215
514,11515,0,2.0,Lvl,CulDSac,0.0,Edwards,Norm,Norm,4,5,1,HdBoard,HdBoard,2.0,2.0,Slab,0.0,0.0,0.0,0.0,0.0,0.0,GasA,0,5.0,943,3.0,5.0,0,308.0,3.0,3.0,0.0,0,0,80000,49,0,4,1.0,1.0,60
515,13837,0,2.0,Lvl,Corner,0.0,NWAmes,Norm,Norm,7,5,0,HdBoard,HdBoard,3.0,3.0,PConc,4.0,4.0,1.0,6.0,2.0,1204.0,GasA,1,5.0,2183,3.0,7.0,0,786.0,3.0,3.0,2.0,0,0,229000,18,0,5,2.5,1.5,0
516,9938,0,3.0,Lvl,Inside,0.0,SawyerW,Norm,Norm,7,5,1,MetalSd,MetalSd,3.0,2.0,PConc,4.0,3.0,1.0,6.0,1.0,1050.0,GasA,1,5.0,1949,3.0,7.0,1,574.0,3.0,3.0,2.0,156,1,236000,17,0,4,3.5,2.0,90
517,12633,0,2.0,HLS,Inside,0.0,Timber,PosA,PosA,10,5,1,MetalSd,MetalSd,4.0,2.0,PConc,5.0,3.0,4.0,1.0,1.0,1824.0,GasA,1,5.0,1824,4.0,7.0,1,932.0,3.0,3.0,2.0,160,0,392000,1,0,4,2.0,1.0,144
518,6876,0,3.0,Lvl,Inside,0.0,IDOTRR,Norm,Norm,6,5,1,Plywood,Plywood,2.0,2.0,CBlock,3.0,2.0,1.0,4.0,1.0,720.0,GasA,1,5.0,1930,2.0,7.0,0,316.0,3.0,3.0,2.0,0,1,149000,82,0,5,3.0,2.0,213
519,3951,1,2.0,Lvl,Inside,0.0,Somerst,Norm,Norm,10,5,1,BrkFace,MetalSd,4.0,2.0,PConc,4.0,3.0,2.0,4.0,6.0,970.0,GasA,1,5.0,2393,4.0,7.0,1,846.0,3.0,3.0,2.0,0,0,345000,10,0,3,3.5,2.0,184
520,9856,1,3.0,Lvl,Corner,0.0,OldTown,Norm,Norm,5,8,1,CemntBd,CmentBd,3.0,3.0,PConc,2.0,3.0,1.0,1.0,1.0,716.0,GasA,1,4.0,2014,2.0,7.0,0,624.0,3.0,3.0,2.0,0,0,169000,106,0,6,2.0,2.0,239
521,17808,0,3.0,Lvl,Inside,0.0,Edwards,Feedr,Norm,4,5,1,Wd Sdng,Wd Sdng,2.0,2.0,CBlock,3.0,3.0,1.0,1.0,1.0,484.0,GasA,0,5.0,1242,2.0,4.0,0,336.0,3.0,3.0,0.0,0,0,109900,61,0,3,1.0,1.0,0
522,9627,0,3.0,Lvl,Inside,1.0,Mitchel,Norm,Norm,7,5,1,HdBoard,HdBoard,2.0,2.0,PConc,4.0,3.0,3.0,2.0,1.0,996.0,GasA,1,5.0,2000,2.0,7.0,1,650.0,3.0,3.0,2.0,190,0,188000,13,0,4,2.5,2.0,48
523,6000,0,3.0,Lvl,Inside,0.0,BrkSide,Norm,Norm,6,6,1,MetalSd,MetalSd,2.0,1.0,CBlock,3.0,3.0,1.0,1.0,1.0,780.0,GasA,1,3.0,1412,2.0,7.0,1,280.0,3.0,3.0,2.0,45,0,132500,70,0,5,1.0,1.5,0
524,9757,0,3.0,Low,Inside,1.0,CollgCr,Norm,Norm,5,7,0,VinylSd,VinylSd,2.0,3.0,PConc,3.0,3.0,1.0,5.0,1.0,990.0,GasA,1,5.0,990,2.0,7.0,0,440.0,3.0,3.0,2.0,66,0,143000,15,0,4,2.0,1.0,92
525,9280,0,3.0,Lvl,Inside,0.0,Edwards,Norm,Norm,5,6,0,Wd Sdng,Wd Sdng,2.0,2.0,CBlock,2.0,3.0,1.0,5.0,1.0,1342.0,GasA,1,5.0,1342,2.0,7.0,0,256.0,3.0,3.0,2.0,0,0,125000,56,0,5,2.0,1.0,0
526,14780,0,2.0,HLS,Corner,1.0,NridgHt,Norm,Norm,9,5,0,VinylSd,VinylSd,4.0,2.0,PConc,5.0,3.0,4.0,6.0,1.0,1868.0,GasA,1,5.0,1868,4.0,7.0,1,1085.0,3.0,3.0,2.0,354,0,415000,1,0,3,3.0,1.0,212
527,7740,0,3.0,Lvl,Inside,0.0,OldTown,Norm,Norm,4,7,1,VinylSd,VinylSd,2.0,2.0,CBlock,2.0,3.0,1.0,1.0,1.0,622.0,GasA,1,5.0,1363,2.0,7.0,0,528.0,3.0,3.0,2.0,0,0,125500,100,0,4,1.0,2.0,168
528,9600,0,3.0,Lvl,Inside,0.0,NAmes,Feedr,Norm,6,6,1,Wd Sdng,Wd Sdng,2.0,2.0,CBlock,3.0,3.0,1.0,3.0,2.0,1240.0,GasA,1,5.0,1632,2.0,6.0,1,338.0,3.0,3.0,2.0,289,1,139000,51,0,4,3.0,1.0,0
529,13478,0,2.0,Lvl,Corner,0.0,NridgHt,Norm,Norm,10,5,0,CemntBd,CmentBd,4.0,2.0,PConc,5.0,3.0,4.0,6.0,1.0,1722.0,GasA,1,5.0,2296,4.0,7.0,1,842.0,3.0,3.0,2.0,382,0,451950,1,0,4,3.5,2.0,274
530,10926,0,3.0,Lvl,Inside,0.0,Edwards,Norm,Norm,5,5,0,VinylSd,VinylSd,2.0,2.0,CBlock,3.0,3.0,1.0,1.0,1.0,1678.0,GasA,1,5.0,1678,2.0,7.0,0,0.0,0.0,0.0,2.0,0,0,119900,50,0,8,2.0,1.0,0
531,6853,0,2.0,Lvl,Inside,0.0,Timber,Norm,Norm,8,5,1,VinylSd,VinylSd,3.0,2.0,PConc,5.0,3.0,1.0,6.0,1.0,1267.0,GasA,1,5.0,1296,3.0,7.0,0,471.0,3.0,3.0,2.0,192,0,220000,8,0,3,3.0,1.0,25
532,10667,0,3.0,Lvl,Inside,0.0,NAmes,Norm,Norm,6,6,0,MetalSd,MetalSd,2.0,2.0,CBlock,3.0,3.0,1.0,4.0,1.0,1587.0,GasA,1,5.0,1587,2.0,7.0,1,525.0,3.0,3.0,2.0,0,0,167300,36,0,4,2.0,1.0,44
533,8212,1,3.0,Lvl,Inside,0.0,Edwards,Norm,Norm,5,6,1,Wd Sdng,Wd Sdng,2.0,2.0,CBlock,3.0,3.0,1.0,3.0,1.0,720.0,GasA,1,5.0,1298,2.0,7.0,2,256.0,3.0,3.0,2.0,84,0,122000,68,0,4,1.0,1.5,0
534,9100,0,3.0,Lvl,Inside,0.0,Sawyer,RRAe,Norm,5,5,0,HdBoard,HdBoard,2.0,2.0,CBlock,3.0,3.0,1.0,3.0,1.0,1728.0,GasA,1,5.0,1728,2.0,7.0,0,504.0,3.0,3.0,2.0,0,0,125000,43,0,8,3.0,1.0,0
535,6000,0,3.0,Lvl,Inside,0.0,OldTown,Norm,Norm,5,6,0,BrkFace,BrkFace,2.0,2.0,CBlock,3.0,3.0,1.0,3.0,1.0,928.0,GasA,1,4.0,928,2.0,7.0,0,288.0,3.0,3.0,2.0,0,0,112500,51,0,4,1.0,1.0,0
536,9316,0,3.0,Lvl,Inside,0.0,CollgCr,Norm,Norm,7,5,1,VinylSd,VinylSd,3.0,2.0,PConc,4.0,3.0,4.0,1.0,1.0,879.0,GasA,1,5.0,1795,3.0,7.0,0,578.0,3.0,3.0,2.0,164,0,191000,2,0,4,2.5,2.0,111
537,9464,0,3.0,Lvl,Corner,0.0,NAmes,Norm,Norm,6,7,0,MetalSd,MetalSd,2.0,3.0,CBlock,3.0,3.0,1.0,4.0,1.0,1080.0,GasA,1,5.0,1080,2.0,7.0,0,288.0,3.0,3.0,2.0,0,0,136000,50,0,4,1.0,1.0,130
538,10400,0,3.0,Lvl,Corner,0.0,CollgCr,Norm,Norm,7,5,0,VinylSd,VinylSd,2.0,2.0,PConc,4.0,3.0,3.0,1.0,1.0,866.0,GasA,1,5.0,1779,3.0,7.0,0,546.0,3.0,3.0,2.0,198,0,197900,11,0,4,2.5,2.0,36
539,5310,0,3.0,Lvl,Corner,0.0,OldTown,Feedr,Norm,6,8,1,VinylSd,VinylSd,2.0,3.0,CBlock,3.0,2.0,1.0,1.0,1.0,485.0,GasA,1,5.0,1635,3.0,7.0,0,255.0,2.0,3.0,2.0,394,0,117000,96,0,3,1.0,1.5,0
540,7406,0,3.0,Lvl,Inside,0.0,CollgCr,Norm,Norm,7,5,0,VinylSd,VinylSd,3.0,2.0,PConc,4.0,3.0,3.0,6.0,1.0,1199.0,GasA,1,5.0,1220,3.0,7.0,0,632.0,3.0,3.0,2.0,105,0,194000,0,0,3,3.0,1.0,54
541,4538,0,2.0,Lvl,Inside,0.0,Somerst,Norm,Norm,9,5,0,VinylSd,VinylSd,3.0,2.0,PConc,5.0,3.0,3.0,6.0,1.0,1310.0,GasA,1,5.0,1310,3.0,7.0,1,545.0,3.0,3.0,2.0,277,0,285000,7,0,2,2.5,1.0,45
542,10106,0,3.0,Lvl,Inside,0.0,Edwards,Norm,Norm,5,7,1,Wd Sdng,Wd Sdng,2.0,3.0,BrkTil,3.0,3.0,1.0,5.0,3.0,644.0,GasA,1,5.0,1355,2.0,7.0,0,0.0,0.0,0.0,2.0,140,0,127500,68,0,6,3.0,1.5,0
543,13346,0,2.0,Lvl,CulDSac,0.0,NoRidge,Norm,Norm,7,5,1,HdBoard,HdBoard,3.0,2.0,PConc,4.0,3.0,1.0,6.0,1.0,1095.0,GasA,1,5.0,2295,3.0,7.0,1,590.0,3.0,3.0,2.0,0,0,268000,14,0,5,3.5,2.0,40
544,9639,0,3.0,Lvl,Inside,0.0,OldTown,Artery,Norm,4,8,1,MetalSd,MetalSd,2.0,2.0,PConc,3.0,3.0,1.0,1.0,1.0,1075.0,GasA,1,5.0,1798,2.0,7.0,0,342.0,3.0,3.0,0.0,0,1,137000,107,0,5,2.5,2.0,160
545,15387,0,2.0,Lvl,CulDSac,0.0,NWAmes,Norm,Norm,7,7,0,Plywood,Plywood,2.0,2.0,CBlock,3.0,3.0,1.0,5.0,4.0,1620.0,GasA,1,5.0,1620,3.0,7.0,1,578.0,3.0,3.0,2.0,0,0,215000,41,0,5,2.0,1.0,254
546,10050,0,3.0,Lvl,Inside,0.0,NAmes,Norm,Norm,5,5,0,MetalSd,MetalSd,2.0,2.0,CBlock,3.0,3.0,1.0,3.0,1.0,1216.0,GasA,1,5.0,1216,2.0,7.0,0,336.0,3.0,3.0,2.0,0,0,129500,52,0,4,2.0,1.0,0
547,6240,0,3.0,Lvl,Inside,0.0,BrkSide,Norm,Norm,5,4,1,MetalSd,MetalSd,2.0,2.0,BrkTil,4.0,3.0,1.0,1.0,1.0,896.0,GasA,1,4.0,1344,2.0,7.0,0,240.0,2.0,3.0,2.0,200,0,115000,70,0,4,1.0,1.5,114
548,7506,0,3.0,Lvl,Corner,0.0,OldTown,Norm,Norm,5,8,1,VinylSd,VinylSd,2.0,3.0,PConc,3.0,3.0,1.0,1.0,1.0,747.0,GasA,1,5.0,1159,2.0,7.0,0,288.0,2.0,3.0,0.0,84,0,114000,83,0,4,1.0,1.5,96
549,8900,0,3.0,Lvl,Inside,0.0,SawyerW,Norm,Norm,4,4,0,HdBoard,HdBoard,2.0,2.0,CBlock,3.0,3.0,1.0,3.0,1.0,1056.0,GasA,1,5.0,1056,2.0,7.0,0,384.0,3.0,3.0,2.0,0,1,107000,40,0,3,2.0,1.0,42
550,8480,0,3.0,Lvl,Inside,0.0,NAmes,Norm,Norm,5,5,1,MetalSd,MetalSd,2.0,2.0,CBlock,3.0,3.0,1.0,3.0,1.0,832.0,GasA,1,5.0,1216,2.0,7.0,0,336.0,3.0,3.0,2.0,158,0,118500,61,0,3,1.0,1.5,102
551,6000,0,3.0,Lvl,Corner,0.0,BrkSide,Norm,Norm,6,7,1,WdShing,Wd Shng,2.0,2.0,BrkTil,3.0,3.0,1.0,1.0,1.0,862.0,GasA,1,5.0,1158,2.0,7.0,1,208.0,3.0,3.0,2.0,0,0,120000,79,0,4,1.0,1.5,112
552,8847,0,3.0,Lvl,Inside,0.0,Somerst,Norm,Norm,8,5,0,VinylSd,VinylSd,3.0,2.0,PConc,4.0,3.0,3.0,6.0,1.0,1538.0,GasA,1,5.0,1538,3.0,7.0,0,484.0,3.0,3.0,2.0,146,0,260000,2,0,4,3.0,1.0,40
553,8050,0,2.0,Lvl,Inside,0.0,NAmes,Norm,Norm,5,5,0,MetalSd,MetalSd,2.0,2.0,CBlock,3.0,3.0,1.0,4.0,3.0,1143.0,GasA,1,5.0,1143,2.0,7.0,0,308.0,3.0,3.0,2.0,0,1,136000,51,0,4,2.0,1.0,0
554,8294,0,3.0,Lvl,Inside,0.0,NAmes,Norm,Norm,4,5,0,MetalSd,MetalSd,2.0,2.0,CBlock,3.0,3.0,1.0,1.0,1.0,858.0,GasA,1,5.0,872,2.0,7.0,0,480.0,3.0,3.0,2.0,0,1,123000,36,0,4,1.0,1.0,0
555,7920,1,2.0,Lvl,Inside,0.0,IDOTRR,Artery,Norm,6,7,1,MetalSd,MetalSd,2.0,1.0,CBlock,3.0,3.0,1.0,1.0,1.0,319.0,GasA,1,4.0,1406,1.0,7.0,0,0.0,0.0,0.0,0.0,0,1,89500,88,0,4,1.0,1.5,144
556,18494,0,2.0,Lvl,Corner,0.0,Gilbert,Norm,Norm,6,5,0,VinylSd,VinylSd,3.0,2.0,PConc,4.0,3.0,1.0,1.0,1.0,1324.0,GasA,1,5.0,1324,3.0,7.0,0,430.0,3.0,3.0,2.0,36,0,199500,5,0,4,2.0,1.0,23
557,7162,0,2.0,Lvl,Inside,0.0,Sawyer,Norm,Norm,5,7,0,HdBoard,HdBoard,2.0,2.0,PConc,3.0,3.0,1.0,1.0,1.0,876.0,GasA,1,5.0,904,2.0,7.0,0,408.0,3.0,3.0,2.0,0,1,109900,42,0,4,1.0,1.0,0
558,10918,0,3.0,Lvl,Inside,0.0,Crawfor,Norm,Norm,7,9,1,MetalSd,MetalSd,3.0,2.0,BrkTil,4.0,3.0,1.0,1.0,1.0,1276.0,GasA,1,5.0,2080,3.0,7.0,2,282.0,3.0,3.0,2.0,0,1,234000,83,0,4,1.5,2.0,145
559,4435,0,3.0,Lvl,Inside,0.0,CollgCr,Norm,Norm,6,5,0,VinylSd,VinylSd,3.0,2.0,PConc,4.0,3.0,2.0,6.0,1.0,848.0,GasA,1,5.0,848,3.0,7.0,1,420.0,3.0,3.0,2.0,140,0,155900,2,0,2,2.0,1.0,0
560,11250,0,3.0,Lvl,Inside,0.0,ClearCr,Norm,Norm,4,5,1,Wd Sdng,Wd Sdng,2.0,2.0,CBlock,3.0,3.0,3.0,1.0,1.0,1104.0,GasA,1,4.0,1788,2.0,5.0,2,304.0,3.0,3.0,2.0,120,0,161500,52,0,6,2.0,1.5,0
561,14375,0,2.0,Lvl,CulDSac,0.0,Timber,Norm,Norm,6,6,0,HdBoard,HdBoard,2.0,2.0,CBlock,3.0,3.0,1.0,6.0,3.0,819.0,GasA,1,4.0,1344,3.0,7.0,1,525.0,3.0,3.0,2.0,0,0,137500,51,0,4,1.5,0.0,351
562,9045,0,3.0,Lvl,Inside,0.0,OldTown,Norm,Norm,5,3,1,MetalSd,MetalSd,2.0,1.0,BrkTil,3.0,3.0,2.0,1.0,1.0,840.0,Grav,0,3.0,2256,1.0,7.0,0,0.0,0.0,0.0,0.0,0,0,76500,100,0,6,2.0,2.0,36
